Status_checking,Credit_amount,Age,Duration,Savings_account,Purpose,Present_employment,Credit_history,Property,Personal_status
1.266513641697068,-0.9871179346648066,0.4543765046225322,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,1.4373435156695626,-0.4603714718305133,0.6463293753097175,0.47598347602095986
-1.145188736768143,1.4170729267929256,-0.5341895692358873,1.504470049582713,-0.6308332253922027,-0.13027280820201503,-0.2518200968332399,1.420344064720206,-0.366667626377628,0.47598347602095986
-0.3412879439464061,0.690077617033099,-0.4353329618500454,1.504470049582713,2.1075373668562403,0.6044838608958548,-1.0964019030846412,-1.4007292401058729,1.659326376997063,-0.7917502918126422
-0.3412879439464061,3.0574186076123464,-0.9296159987792552,2.644803079491954,2.1075373668562403,-1.2324078118488198,0.5927617094181613,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
1.266513641697068,-0.17536792188446432,0.15780668246500634,0.36413701967347223,-0.6308332253922027,-0.8650294772998849,0.5927617094181613,1.420344064720206,0.6463293753097175,0.47598347602095986
-0.3412879439464061,1.99456304613147,2.629221867111055,-0.015973990296274675,2.1075373668562403,-0.8650294772998849,-1.9409837093360425,-0.4603714718305133,-1.3796646280649734,-2.0594840596462443
1.266513641697068,-1.041339887528863,-0.1387631396925195,-0.7761960102357686,-0.6308332253922027,1.3392405299937247,-0.2518200968332399,1.420344064720206,0.6463293753097175,0.47598347602095986
1.266513641697068,-0.05323692125862812,0.058950075079164395,0.36413701967347223,1.4229447187941295,0.2371055263469199,1.4373435156695626,1.420344064720206,0.6463293753097175,0.47598347602095986
1.266513641697068,0.6084814743735965,1.1463727563234258,1.504470049582713,2.1075373668562403,0.2371055263469199,1.4373435156695626,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-0.3412879439464061,-0.6681033382024931,-0.23761974707836145,-0.7761960102357686,-0.6308332253922027,1.7066188645426597,-0.2518200968332399,-2.3410870083812325,-1.3796646280649734,0.47598347602095986
-1.145188736768143,0.5110925299090288,-1.127329213550939,-0.20602949528114814,-0.6308332253922027,-0.13027280820201503,-1.0964019030846412,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
-0.3412879439464061,-0.6133549586116009,-1.127329213550939,-0.49111275275845834,0.053759422669908075,0.9718621954447898,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,0.47598347602095986
-1.145188736768143,-0.03849697290723409,-0.5341895692358873,0.07905376219616206,-0.6308332253922027,0.2371055263469199,-1.0964019030846412,-0.4603714718305133,-0.366667626377628,-0.7917502918126422
-1.145188736768143,-0.4906975312589293,-0.9296159987792552,0.36413701967347223,-0.6308332253922027,-0.13027280820201503,-1.0964019030846412,-0.4603714718305133,-0.366667626377628,0.47598347602095986
0.4626128488753309,-0.2253784609338369,1.2452293637092677,-0.7761960102357686,-0.6308332253922027,-0.13027280820201503,-0.2518200968332399,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
1.266513641697068,-0.45226838019993776,-0.33647635446420343,-0.20602949528114814,-0.6308332253922027,-1.2324078118488198,-0.2518200968332399,-0.4603714718305133,-0.366667626377628,1.7437172438545618
-0.3412879439464061,-0.8586698133169444,-1.028472606165097,-0.966251515220642,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-1.4007292401058729,-1.3796646280649734,0.47598347602095986
-0.3412879439464061,2.581002419826218,-0.23761974707836145,2.644803079491954,0.053759422669908075,-0.49765114275094996,-1.9409837093360425,0.4799862964448463,1.659326376997063,0.47598347602095986
-1.145188736768143,0.5705787500414403,-0.9296159987792552,0.07905376219616206,2.1075373668562403,-1.2324078118488198,0.5927617094181613,-0.4603714718305133,-1.3796646280649734,0.47598347602095986
1.266513641697068,-0.7375916661447792,0.2566632898508483,0.36413701967347223,-0.6308332253922027,0.2371055263469199,1.4373435156695626,-0.4603714718305133,-1.3796646280649734,0.47598347602095986
1.266513641697068,-0.39752000060904563,0.4543765046225322,-0.966251515220642,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-0.366667626377628,0.47598347602095986
-1.145188736768143,0.43686636142522317,-0.8307593913934131,-0.20602949528114814,-0.6308332253922027,0.2371055263469199,0.5927617094181613,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-0.3412879439464061,0.13206528658746816,-0.6330461766217292,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,0.5927617094181613,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-1.145188736768143,0.06994693282087908,-0.7319027840075712,0.36413701967347223,2.1075373668562403,-0.8650294772998849,1.4373435156695626,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
1.266513641697068,-0.6475726958559086,-0.6330461766217292,-1.0612792677130787,-0.6308332253922027,2.0739971990915946,0.5927617094181613,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
1.266513641697068,-0.921314593810369,-0.23761974707836145,0.36413701967347223,2.1075373668562403,-0.13027280820201503,0.5927617094181613,-0.4603714718305133,0.6463293753097175,0.47598347602095986
-0.3412879439464061,-0.18221146933332583,-0.4353329618500454,0.36413701967347223,2.1075373668562403,-0.13027280820201503,-1.0964019030846412,0.4799862964448463,-0.366667626377628,0.47598347602095986
1.266513641697068,-0.3006574828713135,-0.4353329618500454,-1.3463625251903888,-0.6308332253922027,0.2371055263469199,0.5927617094181613,-0.4603714718305133,-1.3796646280649734,1.7437172438545618
1.266513641697068,-0.7597015886718702,-1.028472606165097,-1.0612792677130787,-0.6308332253922027,0.6044838608958548,-1.0964019030846412,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
1.266513641697068,-0.15220514590370227,1.6406557932526356,-0.7761960102357686,2.1075373668562403,-1.2324078118488198,1.4373435156695626,-0.4603714718305133,0.6463293753097175,0.47598347602095986
1.266513641697068,-0.3459301813791666,0.35551989723669025,0.36413701967347223,-0.6308332253922027,-1.2324078118488198,-0.2518200968332399,1.420344064720206,0.6463293753097175,-0.7917502918126422
-0.3412879439464061,-0.9544794776010055,-0.8307593913934131,-0.20602949528114814,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,1.7437172438545618
1.266513641697068,1.1222739597650453,-0.9296159987792552,0.9343035346280927,2.1075373668562403,-0.8650294772998849,0.5927617094181613,-0.4603714718305133,-0.366667626377628,-0.7917502918126422
1.266513641697068,-0.39225573334069064,-0.7319027840075712,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,1.4373435156695626,1.420344064720206,1.659326376997063,0.47598347602095986
-0.3412879439464061,-0.8355070373361824,1.5417991858667937,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-0.3412879439464061,0.042572743025433034,0.2566632898508483,0.36413701967347223,2.1075373668562403,-0.8650294772998849,1.4373435156695626,-0.4603714718305133,1.659326376997063,0.47598347602095986
-0.3412879439464061,-0.9676401457718931,-1.028472606165097,-0.7761960102357686,0.053759422669908075,2.0739971990915946,0.5927617094181613,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-0.3412879439464061,-0.3759365048087901,0.8498029341659,0.36413701967347223,2.1075373668562403,-1.2324078118488198,-0.2518200968332399,0.4799862964448463,0.6463293753097175,-0.7917502918126422
-1.145188736768143,-0.293813935422452,-0.33647635446420343,-0.7761960102357686,-0.6308332253922027,-1.2324078118488198,-0.2518200968332399,1.420344064720206,-0.366667626377628,0.47598347602095986
1.266513641697068,0.44160420196674266,-0.7319027840075712,-1.3463625251903888,-0.6308332253922027,-1.2324078118488198,-0.2518200968332399,-0.4603714718305133,-0.366667626377628,0.47598347602095986
-1.145188736768143,-0.43226416458018874,-1.127329213550939,-0.7761960102357686,-0.6308332253922027,-0.13027280820201503,-1.0964019030846412,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
0.4626128488753309,0.004143591966441472,-0.7319027840075712,-0.49111275275845834,-0.6308332253922027,2.0739971990915946,0.5927617094181613,-0.4603714718305133,-0.366667626377628,0.47598347602095986
0.4626128488753309,0.6495427590667655,-1.028472606165097,1.504470049582713,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,0.47598347602095986
1.266513641697068,-0.61230210515793,0.9486595415517419,0.36413701967347223,1.4229447187941295,0.2371055263469199,-0.2518200968332399,1.420344064720206,-1.3796646280649734,-0.7917502918126422
-1.145188736768143,2.0472057188150203,-1.2261858209367809,0.36413701967347223,-0.6308332253922027,2.0739971990915946,-0.2518200968332399,-0.4603714718305133,0.6463293753097175,1.7437172438545618
-0.3412879439464061,-0.38857074625284216,0.15780668246500634,-0.20602949528114814,1.4229447187941295,2.0739971990915946,-0.2518200968332399,-0.4603714718305133,-0.366667626377628,0.47598347602095986
-1.145188736768143,-0.4248941904044917,0.2566632898508483,-1.3463625251903888,-0.6308332253922027,-0.13027280820201503,-1.9409837093360425,1.420344064720206,1.659326376997063,0.47598347602095986
0.4626128488753309,1.9003326620279155,-0.03990653230667755,2.0746365645373332,-0.6308332253922027,2.0739971990915946,-1.0964019030846412,-2.3410870083812325,-0.366667626377628,-2.0594840596462443
-0.3412879439464061,-0.05428977471229912,0.15780668246500634,-1.2513347726979522,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,0.47598347602095986
-1.145188736768143,-0.6559955234852766,-0.8307593913934131,-0.49111275275845834,-0.6308332253922027,-0.13027280820201503,-0.2518200968332399,1.420344064720206,-0.366667626377628,-0.7917502918126422
-1.145188736768143,0.6811283626768956,-1.127329213550939,-0.586140505250895,-0.6308332253922027,-1.2324078118488198,-1.9409837093360425,-0.4603714718305133,1.659326376997063,0.47598347602095986
-0.3412879439464061,-1.1024053878417812,-1.325042428322623,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,0.4799862964448463,-1.3796646280649734,1.7437172438545618
1.266513641697068,-0.4275263240386692,2.4315086523393714,0.9343035346280927,2.1075373668562403,0.2371055263469199,1.4373435156695626,-0.4603714718305133,0.6463293753097175,0.47598347602095986
1.266513641697068,-0.6359913078655275,0.15780668246500634,-0.49111275275845834,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,1.420344064720206,1.659326376997063,0.47598347602095986
-1.145188736768143,1.002248666046551,-0.1387631396925195,0.9343035346280927,-0.6308332253922027,-0.13027280820201503,-0.2518200968332399,-2.3410870083812325,-1.3796646280649734,-2.0594840596462443
-0.3412879439464061,0.9985636789587026,-0.6330461766217292,2.3597198220146436,0.053759422669908075,-0.8650294772998849,-1.9409837093360425,1.420344064720206,0.6463293753097175,0.47598347602095986
-0.3412879439464061,0.6069021941930899,-1.127329213550939,0.9343035346280927,-0.6308332253922027,-0.13027280820201503,-1.0964019030846412,-0.4603714718305133,-0.366667626377628,1.7437172438545618
-0.3412879439464061,1.7297704025332132,-0.33647635446420343,0.6492202771507825,-0.6308332253922027,-0.8650294772998849,1.4373435156695626,0.4799862964448463,0.6463293753097175,0.47598347602095986
-0.3412879439464061,1.6429099926053556,0.058950075079164395,1.504470049582713,-0.6308332253922027,-0.8650294772998849,-0.2518200968332399,1.420344064720206,0.6463293753097175,0.47598347602095986
1.266513641697068,-0.5980885835333715,-0.03990653230667755,-1.3463625251903888,1.4229447187941295,-0.13027280820201503,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,-2.0594840596462443
1.266513641697068,0.6232214227249905,-0.1387631396925195,0.36413701967347223,-0.6308332253922027,2.0739971990915946,-0.2518200968332399,0.4799862964448463,1.659326376997063,0.47598347602095986
1.266513641697068,-0.20800637894826535,-0.5341895692358873,0.36413701967347223,-0.6308332253922027,0.2371055263469199,0.5927617094181613,-0.4603714718305133,0.6463293753097175,0.47598347602095986
-1.145188736768143,-1.185054383954955,1.5417991858667937,-1.3463625251903888,-0.6308332253922027,-0.13027280820201503,1.4373435156695626,-0.4603714718305133,-0.366667626377628,-0.7917502918126422
1.266513641697068,-0.7449616403204762,2.3326520449535293,-0.7761960102357686,2.1075373668562403,2.0739971990915946,1.4373435156695626,1.420344064720206,1.659326376997063,0.47598347602095986
-0.3412879439464061,0.17786441182215673,0.058950075079164395,-0.7761960102357686,-0.6308332253922027,-0.13027280820201503,-1.0964019030846412,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
1.266513641697068,-0.6033528508017265,0.4543765046225322,0.36413701967347223,-0.6308332253922027,0.2371055263469199,-1.0964019030846412,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
0.4626128488753309,-0.3780422117161321,-1.028472606165097,-0.20602949528114814,-0.6308332253922027,-1.2324078118488198,1.4373435156695626,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
-0.3412879439464061,1.101216890691625,1.7395124006384775,-0.8712237627282052,-0.6308332253922027,0.2371055263469199,0.5927617094181613,0.4799862964448463,-0.366667626377628,0.47598347602095986
1.266513641697068,-1.1376759785397599,-0.4353329618500454,-1.3463625251903888,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,-1.3796646280649734,-0.7917502918126422
-0.3412879439464061,-0.5854543420893195,-1.127329213550939,-0.7761960102357686,-0.6308332253922027,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
-1.145188736768143,0.12153675205075816,0.058950075079164395,0.36413701967347223,-0.6308332253922027,-0.8650294772998849,0.5927617094181613,-0.4603714718305133,1.659326376997063,0.47598347602095986
-1.145188736768143,2.525201186781655,1.6406557932526356,2.644803079491954,-0.6308332253922027,1.3392405299937247,0.5927617094181613,-0.4603714718305133,1.659326376997063,0.47598347602095986
1.266513641697068,-0.2827589741589065,-0.5341895692358873,-0.8712237627282052,1.4229447187941295,2.0739971990915946,1.4373435156695626,-0.4603714718305133,-1.3796646280649734,-2.0594840596462443
-1.145188736768143,-0.1743150684307933,1.2452293637092677,1.504470049582713,-0.6308332253922027,-0.13027280820201503,-0.2518200968332399,1.420344064720206,-0.366667626377628,1.7437172438545618
1.266513641697068,-0.672314752017177,0.35551989723669025,-0.7761960102357686,0.7383520707320188,-0.13027280820201503,0.5927617094181613,1.420344064720206,0.6463293753097175,-0.7917502918126422
1.266513641697068,-0.7675979895744027,-0.6330461766217292,-1.3463625251903888,2.1075373668562403,-0.13027280820201503,-0.2518200968332399,1.420344064720206,-0.366667626377628,1.7437172438545618
1.266513641697068,-0.7528580412230087,-0.5341895692358873,0.36413701967347223,-0.6308332253922027,-1.2324078118488198,-1.0964019030846412,-0.4603714718305133,-1.3796646280649734,1.7437172438545618
1.266513641697068,1.8061022779243607,-0.23761974707836145,2.644803079491954,-0.6308332253922027,1.3392405299937247,-0.2518200968332399,1.420344064720206,1.659326376997063,0.47598347602095986
1.266513641697068,0.1573337694755722,-0.1387631396925195,-1.3463625251903888,0.7383520707320188,-0.13027280820201503,-0.2518200968332399,-0.4603714718305133,0.6463293753097175,0.47598347602095986
1.266513641697068,-0.9439509430642955,-1.2261858209367809,-0.7761960102357686,2.1075373668562403,0.2371055263469199,-0.2518200968332399,-0.4603714718305133,0.6463293753097175,-0.7917502918126422
